INdex,INdex.1,INdex.1.1,Magnitude,Station Name,Epicenter distance,Hypocenter distance,Focal depth,Station_Lon,Station_Lat,Epicenter_Lon,Epicenter_Lat,PGA,Tau_p,Tau_c,Origin Time,Rec Start Time,Vs30,Vs_20,Vs_10,Vs_5,PI_v,T_va,RSSC Vel,CAV,CAD,ID_2,IV_2,Arias intensity UD,Arias intensity NS,Arias intensity EW,PGV UD 3 sec,PGD UD 3 sec,PGA UD 3 sec,Max Acc Index UD,Max Acc Index NS,Max Acc Index EW,Max Vel Index UD,Max Disp Index UD,Total PGV UD,Total PGD UD,Total PGV NS,Total PGD NS,Total PGV EW,Total PGD EW,V VS ACC
3809,3809,3809,4.5,SZO007,51.42495865,56.3340605,23,138.9466,34.9771,138.408,34.84,3.82,0.011904762,0.622072539,18:11:00,18:11:20,933,622,311,244,-5.285796441,0.066357998,0.041793717,0.561124964,0.061415306,1.71E-07,1.75E-05,0.048275097,0.062126043,0.036775727,0.008871422,0.000523684,0.840001019,42,245,155,23,289,9.31E-05,6.58E-06,0.000198635,1.01E-05,0.000166873,1.16E-05,0.010561203
3810,3810,3810,4.5,SZO008,50.49456049,55.48604004,23,138.8657,35.096,138.408,34.84,4.109,1.5,3.217248581,18:11:00,18:11:22,303,202,142,95,-6.180286101,0.732751294,0.229261369,3.557088124,1.686414915,0.00013726,0.000523522,3.311443172,0.489002081,8.645873735,0.021150416,0.01421635,0.181360281,2,11,2,296,299,0.003443954,0.000191989,0.002932424,7.96E-05,0.004603065,0.000308812,0.11662099
3811,3811,3811,4.5,SZO009,60.73750089,64.94647038,23,138.9127,35.1971,138.408,34.84,2.174,0.010135135,1.311901944,18:11:00,18:11:25,931,621,310,242,-5.250583259,0.178563357,0.084364764,1.072082125,0.260672273,3.10E-06,7.11E-05,0.284239207,0.037811417,0.050556507,0.016137581,0.0018721,0.567839956,53,109,120,38,77,0.000128246,9.71E-06,0.00018317,1.39E-05,0.000191697,1.28E-05,0.028419241
3812,3812,3812,4.5,SZO011,45.04609043,50.57815994,23,138.6016,35.2128,138.408,34.84,10.015,0.01,1.633592197,18:11:00,18:11:15,375,250,160,97,-3.405713508,0.194219359,0.245423579,3.143266849,0.926888283,4.07E-05,0.000602281,2.421758578,1.648140873,4.502764475,0.049052545,0.006718191,1.586897568,271,199,295,22,237,0.000140535,2.79E-06,0.000342836,1.86E-05,0.000455697,2.05E-05,0.030910971
3813,3813,3813,4.5,SZO012,37.37330554,43.88352729,23,138.6213,35.1271,138.408,34.84,6.031,3,2.600112469,18:11:00,18:11:19,486,324,272,206,-11.29504298,0.105318929,0.003898841,0.053040889,0.025000879,2.60E-08,1.52E-07,0.005076457,1.121775085,0.045808932,0.000593896,0.000147663,0.035431045,277,0,249,41,97,0.000423412,1.18E-05,0.001064121,9.33E-05,0.000598754,3.51E-05,0.016762028
3816,3816,3816,4.5,SZO015,45.28355412,50.78976545,23,138.3407,35.2435,138.408,34.84,25.492,0.428571429,1.263015892,18:11:00,18:11:17,1000,667,333,208,-3.183175413,0.20966186,0.266037091,3.459583385,0.798589243,2.86E-05,0.000707722,2.321242437,1.705260046,0.765327394,0.049952491,0.00668807,1.496985466,199,53,54,25,48,6.75E-05,3.29E-06,6.61E-05,3.14E-06,0.000107575,7.05E-06,0.033368721
3818,3818,3818,4.5,SZO017,34.08290349,41.11744532,23,138.1281,34.6374,138.408,34.84,3.216,3,2.283520172,18:11:00,18:11:12,435,290,219,147,-9.374142558,0.13865784,0.007576548,0.101748376,0.041977621,7.58E-08,5.74E-07,0.023399669,0.012744727,0.10846554,0.001541582,0.000258535,0.069855744,2,4,299,4,75,0.000928969,2.10E-05,0.00101135,1.98E-05,0.000762806,4.64E-05,0.022068081
3820,3820,3820,4.5,SZO019,38.22784032,44.61353803,23,137.9981,34.7699,138.408,34.84,8.661,0.01,1.500843861,18:11:00,18:11:18,2056,1370,685,680,-4.316656467,0.098113422,0.102958416,1.413978216,0.387796548,6.03E-06,0.000105713,0.504545471,0.075607964,0.058556593,0.019528545,0.002477597,1.250608391,22,181,76,20,287,0.000275558,5.26E-06,0.000450618,2.66E-05,0.000516922,3.00E-05,0.015615236
3821,3821,3821,4.5,SZO021,37.98699076,44.40733573,23,138.1332,35.0969,138.408,34.84,16.76,0.010909091,1.325551955,18:11:00,18:11:15,1239,826,413,268,-3.793605206,0.087743691,0.173556093,2.33542788,0.547827823,1.34E-05,0.000301034,1.035191198,0.896815104,0.554815123,0.028784094,0.004057123,2.061182921,277,282,281,279,45,7.87E-05,5.77E-06,8.70E-05,5.15E-06,0.000107664,7.85E-06,0.013964842
3822,3822,3822,4.5,SZO022,60.96226055,65.15671271,23,137.8136,35.0916,138.408,34.84,9.688,0.12,0.951986387,18:11:00,18:11:20,466,311,214,131,-5.454666833,0.12522351,0.096788856,1.36474144,0.225905908,2.14E-06,9.32E-05,0.262140223,0.317038532,0.362734412,0.014032969,0.00150867,0.704114963,160,67,96,13,299,0.000265707,1.84E-05,0.000378305,2.57E-05,0.00015753,1.15E-05,0.019929941
3823,3823,3823,4.5,SZO023,54.11088215,58.79615265,23,137.8164,34.8738,138.408,34.84,1.914,1.5,2.2191517,18:11:00,18:11:22,367,244,239,229,-4.182353685,0.266666617,0.207815654,2.89162866,1.128805494,5.38E-05,0.000431491,3.027917849,0.489726126,0.598118904,0.032190975,0.007445799,0.758482124,270,228,281,273,279,0.000549995,2.52E-05,0.000238002,1.76E-05,0.000198517,1.26E-05,0.04244131
3824,3824,3824,4.5,SZO024,64.50140123,68.47941852,23,137.7197,34.7102,138.408,34.84,1.984,0.166666667,0.509021461,18:11:00,18:11:27,566,377,330,264,-4.097609578,0.095786868,0.124246287,1.775629427,0.150948365,1.01E-06,0.00015436,0.345548728,0.048441565,0.102332721,0.021542899,0.001331317,1.413116763,143,150,186,146,88,0.000675972,1.48E-05,0.000512364,2.37E-05,0.000491598,2.74E-05,0.015244954
3825,3825,3825,4.5,SZO025,81.17501623,84.37051179,23,137.5314,34.7194,138.408,34.84,2.604,1.5,3.202892162,18:11:00,18:11:28,250,167,142,118,-9.601016454,0.688930606,0.040885456,0.635765113,0.29938792,4.33E-06,1.67E-05,0.096900687,0.000615587,0.021946097,0.003815188,0.002492594,0.034795282,15,138,142,286,299,0.000910286,5.54E-05,0.000662139,3.37E-05,0.00093283,5.67E-05,0.109646711
3826,3826,3826,4.5,SZO026,49.14049725,54.25669055,23,137.8975,34.9816,138.408,34.84,11.825,0.2,0.649250908,18:11:00,18:11:20,802,535,279,176,-4.333813417,0.11180832,0.117589546,1.518263664,0.181808743,1.48E-06,0.000138272,0.340716215,0.549126084,0.62487823,0.025257638,0.001306629,1.419379335,35,256,26,21,89,0.000203167,1.44E-05,6.92E-05,2.52E-06,0.000127128,8.59E-06,0.017794847
3827,3827,3827,4.5,TKY010,93.17499164,95.97176182,23,139.2573,34.3779,138.408,34.84,2.946,1.5,3.219022453,18:11:00,18:11:33,381,254,195,147,-2.94555036,0.426563737,0.601870173,9.333478624,4.422563912,0.000946209,0.003604945,22.89646593,1.821524787,19.70244882,0.062456373,0.037135688,0.919967948,272,277,271,278,299,0.010486645,0.000513508,0.005566692,0.000167199,0.009227207,0.000479659,0.067889727
3828,3828,3828,4.5,YMN002,98.93797542,101.576193,23,138.947,35.6132,138.408,34.84,2.056,1.5,2.804932637,18:11:00,18:11:36,362,242,158,98,-5.684417711,0.144399565,0.104629511,1.596358497,0.669080521,2.18E-05,0.000109238,0.569275755,0.05720503,0.265576245,0.013664093,0.005758941,0.594558781,158,178,236,295,299,0.01266503,0.000278203,0.007881924,0.000239788,0.005719806,0.000190563,0.022981905
3829,3829,3829,4.5,YMN003,78.6285927,81.92347398,23,138.813,35.4648,138.408,34.84,2.713,0.5,1.213412892,18:11:00,18:11:29,491,327,199,115,-5.6260977,0.102788305,0.055769592,0.761359485,0.159393256,1.16E-06,3.11E-05,0.09717765,0.251737094,0.096730527,0.01066467,0.001229122,0.651903882,222,223,183,224,294,0.000173221,1.33E-05,0.000316981,2.02E-05,0.000193555,8.47E-06,0.016359267
3830,3830,3830,4.5,YMN004,100.1186886,102.7265877,23,138.7266,35.702,138.408,34.84,4.794,1.5,3.003948742,18:11:00,18:11:34,630,420,210,131,-6.976698654,0.438544715,0.061828423,0.929878478,0.419976411,8.68E-06,3.80E-05,0.206304473,0.058289534,3.567909586,0.008400682,0.003921099,0.120359549,292,123,2,297,299,0.00114732,5.49E-05,0.000757999,2.72E-05,0.002913832,0.000196636,0.069796559
3831,3831,3831,4.5,YMN005,91.75489599,94.59366225,23,138.5677,35.6548,138.408,34.84,2.222,1.5,3.198142537,18:11:00,18:11:32,258,172,128,92,-7.707279129,0.646709091,0.087919233,1.359055492,0.64243352,1.99E-05,7.69E-05,0.502454314,0.399272016,1.384412503,0.008553772,0.00545738,0.083105268,35,33,54,299,299,0.001735981,8.18E-05,0.001626551,7.16E-05,0.002240419,0.000132807,0.102926949
3832,3832,3832,4.5,YMN006,72.17670436,75.75273363,23,138.6069,35.4684,138.408,34.84,2.332,0.428571429,1.444051062,18:11:00,18:11:28,730,487,243,149,-4.968061622,0.167246101,0.099114523,1.351709922,0.351175437,5.18E-06,9.81E-05,0.410357627,0.172129434,0.150909673,0.01810387,0.002294209,0.680135247,53,237,57,25,224,7.53E-05,4.10E-06,8.73E-05,4.27E-06,0.000139859,1.05E-05,0.026618044
3833,3833,3833,4.5,YMN007,49.09959137,54.21964472,23,138.4649,35.2791,138.408,34.84,6.705,0.010204082,0.774696946,18:11:00,18:11:22,547,365,266,186,-3.55990523,0.179929167,0.253975048,3.63245247,0.442187379,9.71E-06,0.000638869,1.683091054,1.458002168,0.500221738,0.040843863,0.004510155,1.426281031,211,157,147,154,299,0.000420824,1.31E-05,0.000609066,3.96E-05,0.00059142,4.05E-05,0.028636616
3834,3834,3834,4.5,YMN008,66.18822463,70.0705436,23,138.3321,35.432,138.408,34.84,2.937,0.010909091,0.415793485,18:11:00,18:11:26,683,455,228,138,-6.124271289,0.074991353,0.048543429,0.691316305,0.046166617,1.03E-07,2.35E-05,0.055097707,0.06720489,0.048852431,0.006977609,0.000503837,0.584622245,62,126,234,169,146,6.95E-05,3.38E-06,0.000159509,1.07E-05,0.000166678,1.39E-05,0.011935244
3835,3835,3835,4.5,YMN009,73.16859821,76.69839479,23,138.4627,35.4965,138.408,34.84,3.647,0.01010101,0.968995042,18:11:00,18:11:28,374,249,139,78,-5.026395355,0.308264325,0.104625407,1.348254293,0.215747162,2.60E-06,0.000109143,0.265048419,0.317639098,0.114324157,0.022703075,0.002421484,0.462744511,57,227,158,273,284,0.00023604,7.56E-06,0.000219546,8.45E-06,0.000172484,7.48E-06,0.049061791
3836,3836,3836,4.5,YMN010,105.8354307,108.3057635,23,138.4096,35.7918,138.408,34.84,2.001,0.6,0.767141205,18:11:00,18:11:36,971,647,363,273,-5.535025369,0.225160413,0.06123821,0.802562206,0.101925075,5.56E-07,3.73E-05,0.112368896,0.047397632,0.030527616,0.014492684,0.001001978,0.404423751,292,299,179,295,140,0.003954392,0.000154972,0.00139851,4.87E-05,0.00317068,7.96E-05,0.035835393
3929,3929,3929,4.5,AIC002,88.13949574,88.41702726,7,136.9153,35.2979,137.595,35.866,6.1,1.5,2.27160578,03:23:00,03:23:52,607,405,294,338,-3.421304513,0.095498986,0.188947264,2.650532607,1.032866391,4.66E-05,0.000356342,3.215460961,0.74471378,0.837570088,0.031704417,0.006924211,2.08593549,93,180,55,26,280,0.000507204,3.16E-05,0.00094934,4.89E-05,0.00066697,3.21E-05,0.015199136
3930,3930,3930,4.5,AIC004,105.5067208,105.7386785,7,136.9736,35.0634,137.595,35.866,3.821,0.010067114,1.102569354,03:23:00,03:23:58,456,304,249,194,-2.822467012,0.16146696,0.243592802,3.108545199,0.589450716,1.83E-05,0.000593241,1.456403469,1.470535609,0.532339128,0.044836037,0.00438446,1.744710676,99,218,259,159,168,0.04457681,0.00217334,0.054059269,0.002588268,0.024386415,0.001364763,0.025698265
3931,3931,3931,4.5,AIC008,85.46176925,85.74796793,7,137.5697,35.0977,137.595,35.866,4.011,1.5,3.146890339,03:23:00,03:23:51,1067,711,356,226,-9.312683317,1.219124992,0.046863698,0.727726106,0.337813124,5.49E-06,2.19E-05,0.156188535,0.0027605,0.004957982,0.004646442,0.002944365,0.023947057,24,216,45,285,299,0.000731408,5.32E-05,0.000401596,2.87E-05,0.000522148,3.62E-05,0.194029769
3932,3932,3932,4.5,AIC009,96.25738142,96.51157173,7,137.1464,35.0812,137.595,35.866,4.622,1.5,2.225569796,03:23:00,03:23:54,353,235,198,150,-3.430376394,0.128679056,0.252027572,3.608235498,1.341445276,7.96E-05,0.000634533,3.760208638,3.379313614,2.72200303,0.031249765,0.008859006,1.525874322,30,121,120,154,291,0.016320202,0.000558382,0.003213385,4.45E-05,0.002440057,4.91E-05,0.020479908
3933,3933,3933,4.5,AIC010,100.1747518,100.4190265,7,137.4236,34.976,137.595,35.866,12.535,0.010452962,0.900202083,03:23:00,03:23:55,396,264,170,104,-3.490388998,0.126925051,0.180870483,2.503867539,0.394973679,6.69E-06,0.000326156,0.816121512,2.767985008,0.928790849,0.034661064,0.002689693,1.715830594,105,47,56,107,260,0.021478805,0.00069399,0.046510679,0.001577164,0.03470065,0.000840349,0.020200749
3934,3934,3934,4.5,AIC013,103.7034182,103.9394004,7,137.5761,34.9335,137.595,35.866,3.829,1.5,2.05994051,03:23:00,03:23:56,878,586,422,308,-6.221062845,0.085593323,0.056161784,0.793359296,0.281137429,3.39E-06,3.15E-05,0.346799369,0.10369851,0.032029653,0.007429313,0.001996577,0.54536671,138,125,67,77,299,0.004807416,0.000185339,0.0063715,0.000203312,0.005879899,0.000168299,0.0136226
3935,3935,3935,4.5,AIC014,120.5083321,120.7114663,7,137.22,34.8263,137.595,35.866,3.631,1.5,3.205282847,03:23:00,03:24:01,449,299,204,132,-3.486676107,0.444117726,0.621281994,9.675706283,4.560654635,0.001000992,0.003846427,23.97693241,2.92786165,45.03121611,0.059410336,0.038341041,0.840511708,27,181,123,287,299,0.012920806,0.000825621,0.022929768,0.00168298,0.020694914,0.001307273,0.070683531
3936,3936,3936,4.5,AIC016,135.9825468,136.1625978,7,136.9087,34.7788,137.595,35.866,2.605,1.5,3.031968645,03:23:00,03:24:09,259,173,121,76,-5.227642543,0.49093423,0.184840513,2.7857236,1.295201766,7.90E-05,0.000339277,2.235870655,2.746435978,9.023088023,0.024497671,0.010611203,0.313531628,179,136,177,265,299,0.01047022,0.000739223,0.015663102,0.00131895,0.014544312,0.001101153,0.078134609
